"event_id","event_name","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"12630396","VLAB Pitch Meeting March 2nd 2010",1267585200000,37.421231,-122.143824,"Wilson Sonsini Goodrich & Rosati","Palo Alto"
"16751992","VLAB Pitch Meeting Today !  Mar 1, 2011 (Free)",1299034800000,37.421231,-122.143824,"Wilson Sonsini Goodrich & Rosati","Palo Alto"
"16947561","VLAB Pitch Meeting !  April 5, 2011 (Free)",1302055200000,37.421231,-122.143824,"Wilson Sonsini Goodrich & Rosati","Palo Alto"
"12714165","The Hill",1269223200000,37.7753,-122.4186,"San Francisco","San Francisco"
"12066020","MISTLETOE MADNESS - HOLIDAY PARTY WITH OTHER GROUP - EASY LOUNGE",1261285200000,37.817042,-121.99703,"Easy Lounge","Danville"
"12042331","Mike Turner's First Ride of the New Year!",1262451600000,37.868485,-122.497677,"Salty's Bait and Tackle","Sausalito"
"91235812","12/ 21/ 2012 In the Light",1356116400000,37.126057,-122.122185,"Charlynn Atiam Weaving Unity Retreat Center","Boulder Creek"
"73394842","One Shade Of Grey ~ Sun 8/5 @ 9:30 AM (Half Moon Bay - Starbucks)",1344184200000,37.469758,-122.435369,"Starbucks Half Moon Bay","Half Moon Bay"
"16791882","Cocina Poblana Dinner and a Movie at Jack London Square",1302051600000,37.795794,-122.277976,"Cocina Poblana","Oakland"
"15990082","Scotty's Cool Hole-in-the-Wall Extended Happy Hour",1296097200000,37.444097,-122.161885,"Scotty's","Palo Alto"
"72420402","Intermission from Routine, Sun 7/15/12 - 9:15 AM (Saratoga)",1342368900000,37.258781,-122.032547,"Starbucks Coffee","Saratoga"
"86445952","Rancho San Antonio Hike(4miles)",1350763200000,37.337233,-122.086702,"Rancho San Antonio County Park","Cupertino"
"20601171","Semantics Being Social",1307413800000,37.786328,-122.40865,"Johnny Foley's Irish House","San Francisco"
"12538190","ETL   Seminar Series -  Steve Case,  co-founder  and  former CEO   of   AOL",1267057800000,37.429615,-122.172882,"William Hewlett Teaching Center","Stanford"
"13712634","Hackers and Founders - Dogpatch Labs, San Francisco",1282870800000,37.782553,-122.387846,"Dog Patch Labs","San Francisco"
"13712630","Hackers and Founders - Dogpatch Labs, San Francisco",1280451600000,37.782553,-122.387846,"Dog Patch Labs","San Francisco"
"22173351","$9 Movie - ""Harry Potter and The Deathly Hallows: Part 2"" in 3D",1310860800000,37.28828,-121.933353,"Hobee's (Pruneyard)","Campbell"
"25416881","Live blues and dancing with Ruckus - Santa Clara",1311903900000,37.348777,-121.948731,"Neto's Market & Grill","Santa Clara"
"58187112","Lunch Bunch",1334084400000,37.552197,-121.978211,"La Pinata","Fremont"
"47620812","Joe Escobar at The Paragon at the Claremont Hotel Berkeley",1.3266e+12,37.857539,-122.241888,"Paragon Bar & Cafe","Berkeley"
"61828902","IaaS Series - Nimbula",1336008600000,37.415967,-122.026844,"Yahoo! Campus - Building C, 2nd Floor, Classroom 5","Sunnyvale"
"73885032","Automated Testing & Continuous Deployment for Mobile Apps with Jenkins",1346378400000,37.415967,-122.026844,"Yahoo! Campus - Building C, 2nd Floor, Classroom 5","Sunnyvale"
"13002132","Bay Area Hadoop User Group (HUG) April Meetup",1271898900000,37.415967,-122.026844,"Yahoo! Campus - Building C, 2nd Floor, Classroom 5","Sunnyvale"
"qsqxkcyqjbcc","Using Translation Tools to Extract Terminology",1340330400000,37.415967,-122.026844,"Yahoo! Campus - Building C, 2nd Floor, Classroom 5","Sunnyvale"
"16678580","DANCE THE NIGHT AWAY WITH SAINTS AND SINNERS / LILLY MAC'S IN SUNNYVALE!",1304132400000,37.376366,-122.030653,"Lilly Macs Irish Bar and Restaurant ","Sunnyvale"
"43949932","Celebrate the New Year with a DINNER / DANCE Party AT LILLY MACS IN SUNNYVALE!",1.325385e+12,37.376366,-122.030653,"Lilly Macs Irish Bar and Restaurant ","Sunnyvale"
"15109446","THE HEAT IS ON!! SHAKE YOUR GROOVE THINGY WITH BAY AREA HEAT!",1290916800000,37.376366,-122.030653,"Lilly Macs Irish Bar and Restaurant ","Sunnyvale"
"41994872","""FAM BAM"" World Premiere and Q&A with Filmmaker Kevin Epps",1.322271e+12,37.771488,-122.468224,"De Young Fine Arts Museum","San Francisco"
"qbgfwcyqjbsb","Meeting",1339682400000,37.556995,-122.043778,"IHOP","Newark"
"qbgfwcyqhbwb","Meeting",1337263200000,37.556995,-122.043778,"IHOP","Newark"
"qbgfwcyqjbcc","Meeting",1340287200000,37.556995,-122.043778,"IHOP","Newark"
"qbgfwcyqjbkb","Meeting",1339077600000,37.556995,-122.043778,"IHOP","Newark"
"dvmbqcyqgbqb","Meeting",1334239200000,37.556995,-122.043778,"IHOP","Newark"
"qbgfwcyqhbgc","Meeting",1.337868e+12,37.556995,-122.043778,"IHOP","Newark"
"qbgfwcyqjblc","Meeting",1.340892e+12,37.556995,-122.043778,"IHOP","Newark"
"85433932","A Fun ""Fundraising"" Charity Ride, Sun 10/21 (Berkeley)",1350835200000,37.866436,-122.305546,"Sea Breeze Market","Berkeley"
"12715978","Ride to the Horse Races - It's $1.00 day @ Golden Gate fields concert included!!",1276448400000,37.708621,-122.124108,"Denny's","San Leandro"
"12770819","Midweek ride for the partially employed: Doin' the Delta",1268330400000,37.504856,-121.973799,"Starbucks - Auto Mall Parkway","Fremont"
"12783286","CONCANNON VINEYARD - LIVERMORE - PICNIC - COOLTONES PERFORMING - FREE",1268510400000,37.665165,-121.741184,"Concannon Vineyards","Livermore"
"17494426","Tioga Basecamp 2011",1316217600000,37.959465,-119.26828,"Saddlebag Lake ","Mono South"
"34131552","Tioga Basecamp 2012",1347062400000,37.959465,-119.26828,"Saddlebag Lake ","Mono South"
"79943532","Now and Zen Music Fest 2012 Free in Golden Gate Park",1349024400000,37.722058,-122.160273,"San Leandro BART Station-DAVIS St.","San Leandro"
"105403762","Wednesday Ride to Alice's for a $5.00 Breakfast #7",1362585600000,37.259513,-122.032316,"76 Station","Saratoga"
"85449392","Wednesday Ride to Alice's for a $5.00 Breakfast #3",1.352304e+12,37.259513,-122.032316,"76 Station","Saratoga"
"dlhlwcyrdbdc","WEBINAR: Friday Internet Marketing - Latest Trends /Case Studies",1361564100000,37.445983,-122.149058,"WEBINAR","Palo Alto"
"13237351","Agile Games Day",1.273248e+12,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"13799782","Coaching with Questions",1282593600000,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"15733325"," The Whiteboard Way to Team Success",1.29618e+12,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"74229382","Get the Balance Right",1.348794e+12,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"44490832","Customer Empathy Mapping with Kirk Hendrickson",1327629600000,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"17399084","Creativity  for Teams with Roger Brown",1308877200000,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"17547593","Test-First Teaching (aka Test-Guided Learning) with Alex Chaffee",1311901200000,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"13578663","Exploring Exploratory Test Automation",1275584400000,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"15752768","Gamestorming",1298599200000,37.65768,-121.87638,"Agilistry Studio at Quality Tree Software, Inc.","Pleasanton"
"13017720","Livermore Downtown Wine Country Festival",1.272744e+12,37.681299,-121.769803,"Panama Red Coffee","Livermore"
"15063575","Tennis Menlo Park - Willow Oaks Park",1287536400000,37.461094,-122.160255,"Willow Oaks Park","Menlo Park"
"15442583","Tennis Menlo Park - Willow Oaks Park",1289959200000,37.461094,-122.160255,"Willow Oaks Park","Menlo Park"
"15770826","Tennis Menlo Park - Willow Oaks Park",1294192800000,37.461094,-122.160255,"Willow Oaks Park","Menlo Park"
"14881750","Tennis Menlo Park - Willow Oaks Park",1286326800000,37.461094,-122.160255,"Willow Oaks Park","Menlo Park"
"14693957","Tennis Menlo Park - Willow Oaks Park",1285117200000,37.461094,-122.160255,"Willow Oaks Park","Menlo Park"
"69910802","Dinner: Korean Chicken or Crepes/Thai (Same shopping center)",1340933400000,37.536203,-121.998421,"CoCo Chicken","Fremont"
"dcgmtcyqkbwb","DMK Elite Networking Breakfast Business Meeting at Athens Burgers",1.342539e+12,37.705517,-121.918999,"Athens Burger Restaurant","Dublin"
"cbccsyplbgc","Monthly Android Technical Session",1.317258e+12,37.428434,-122.072382,"T-Mobile","Mountain View"
"wxrxqypgbkc","Monthly Android Technical Session",1303954200000,37.428434,-122.072382,"T-Mobile","Mountain View"
"jhtrnynkblc","Monthly Android Technical Session: AR, NDK, Ads",1280365200000,37.428434,-122.072382,"T-Mobile","Mountain View"
"cbccsypkbkc","Monthly Android Technical Session",1311814800000,37.428434,-122.072382,"T-Mobile","Mountain View"
"jhtrnynjbfc","Monthly Android Technical Session - Android 2.2 Froyo",1277341200000,37.428434,-122.072382,"T-Mobile","Mountain View"
"wxrxqyphbhc","Monthly Android Technical Session",1306371600000,37.428434,-122.072382,"T-Mobile","Mountain View"
"13150128","Pre-Birthday Bash: Movie Night at the Uptown (Coming to America) ",1272763800000,37.718956,-122.156683,"The Uptown","Oakland"
"13815941","A Night with Twilio.com and Adam Ballai",1277256600000,37.393977,-122.042055,"Schooner Information Technology","Sunnyvale"
"13311471","Android Mixer in San Francisco",1274232600000,37.786958,-122.394462,"Twilio","San Francisco"
"pjhcpynlbjc","Startup Waffles! Meetup @Twilio (San Francisco)",1282834800000,37.786958,-122.394462,"Twilio","San Francisco"
"15312448","10 must-know Wordpress techniques to optimize your site - part 1 of 2",1289962800000,37.284952,-121.975996,"WMC","Campbell"
"16517570","Happy Hour and Dancing @ Kaama Lounge on Friday (02-18-11)!!",1298084400000,37.321424,-121.950575,"Kaama Lounge","San Jose"
"13314275","Night Photography Lecture by Harold Davis! [With Book!]",1274558400000,37.238152,-121.800896,"Santa Teresa Branch Library","San Jose"
"13460983","Ladies Nite!!",1277863200000,37.561745,-122.015223,"Uncle Chong Chinese Restaurant","Fremont"
"13548104","BIG Night Out: Wine Tasting and Silent Auction ",1.277604e+12,37.796018,-122.275531,"Stoneridge Gallery","Oakland"
"fjqgqypfbhc","PEN : Free Shamanic Guidance",1301083200000,37.380161,-122.114571,"Firefly Willows","Los Altos"
"73895062","Montara Beach Volleyball Saturday 8/25/2012",1345924800000,37.543648,-122.51533,"Montara Beach","Montara"
"16450666","Gamification Part III: Best Practice",1309399200000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"49694112","Building Cross Platform Mobile Native App + Mobile Web: How LinkedIn Does It",1335405600000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"13665845","Leanstartup: Building Cloud-based App for web/mobile on a dime",1277947800000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"16450633","Gamification Part I: Gamification Platforms & Design",1301536800000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"15535315","Spread fire across social network: Erlang & WildFire",1291948200000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"13942114","Disney Effect - How to build your web/mobile castle over OpenGL in 2D & 3D",1280365200000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"14544371","Call Me Hackathon",1285808400000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"71550972","Touch on Window Surface - Drilling down to Touch centric Metro App in Win 8",1.343268e+12,37.471767,-121.919559,"Hurricane Electric","Fremont"
"15180933","Game Design Workshop - How to design no. 1 paid game app",1288231200000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"49222342","Using Node.JS & MongoDB fuel the fire of app growth",1330570800000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"14186223","Game night: iPad & Android Game design + Sport Racing Competition",1282784400000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"82022682","Scaling & Monitoring MongoDB in the Cloud",1348711200000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"83075082","Building cross platform mobile app using Node.JS",1359601200000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"62174382","NOSQL Schema Design on Cloud: MongoDB + Node.JS",1.346292e+12,37.471767,-121.919559,"Hurricane Electric","Fremont"
"83075162","Join Holiday Party: Data Report Engineering for NoSQL MongoDB",1.354158e+12,37.471767,-121.919559,"Hurricane Electric","Fremont"
"49222672","Rise of the Planet of the NoSQL: Marriage of Node JS & MongoDB",1332986400000,37.471767,-121.919559,"Hurricane Electric","Fremont"
"16450639","Gamification Part II: Monetization Model",1.303956e+12,37.471767,-121.919559,"Hurricane Electric","Fremont"
"13668753","Free Dinner and Special Performance: Comedian Aron Kader",1275784200000,37.115959,-121.651279,"Muslim Community Association (MCA)","Santa Clara"
"13688196","Anyone here a Sushi Lover???",1276653600000,37.388873,-122.004621,"TGI Sushi","Sunnyvale"
"22637651","Geo-Search & GeoCams",1308706200000,37.422,-122.087964,"Google","Mountain View"
"11877554","Geo Hackathon + Twitter, Demos, and Others.......",1260912600000,37.422,-122.087964,"Google","Mountain View"
"nxvfnynnbcc","Stamping Android's Passport",1287712800000,37.422,-122.087964,"Google","Mountain View"
"14580614","Tennis Canada College (Redwood City)",1284307200000,37.447541,-122.26314,"Canada College","Redwood City"
"14694010","Tennis Canada College (Redwood City)",1.284912e+12,37.447541,-122.26314,"Canada College","Redwood City"
"15920880","San Francisco Facebook Developer Meetup",1295404200000,37.760512,-122.421782,"i/o Ventures","San Francisco"
"13767673","San Francisco Facebook Developer Meetup",1.277775e+12,37.760512,-122.421782,"i/o Ventures","San Francisco"
"69480262","Come join speakers on NFC at the IEEE Consumer Electronics Society Meeting",1340760600000,37.370774,-121.959555,"nVidia, Building E","Santa Clara"
"16994658","SF Cherry Blossom Festival - Anime, Grand Parade and more",1303063200000,37.785152,-122.43308,"Japantown in San Francisco","San Francisco"
"25995771","J-Pop Summit Festival 2011",1.314468e+12,37.785152,-122.43308,"Japantown in San Francisco","San Francisco"
"13851758","Lake Tahoe Fireworks Celebration and Sightseeing Trip 2010",1278122400000,38.928075,-119.95983,"Beautiful Vacation Home","South Lake Tahoe"
"53833712","DMK Elite Networking June 28th Mega Mixer/Expo at The Holiday Inn Dublin",1.340928e+12,37.701131,-121.932798,"Holiday Inn","Dublin"
"hmqrnynkbdc","Startup Waffles! Meetup @ LightSpeed Venture Partners",1279810800000,37.422338,-122.198712,"Lightspeed Venture Partners","Menlo Park"
"14872232","The Future of Games: enterprises, education, social + more",1287538200000,37.388096,-121.973809,"CISCO Telepresence Suites","Santa Clara"
"13920105","* House Party in San Francisco! *",1280026800000,37.746964,-122.405632,"House of Theo","San Francisco"
"25925121","Slow Speed Handling Workshop.",1312129800000,37.242612,-121.93125,"Safeway","Los Gatos"
"37511582","The Traveling Vietnam Wall Ride",1320860700000,37.242612,-121.93125,"Safeway","Los Gatos"
"kkjznynnbsb","Silicon Valley MySQL Meetup: Fusion-io",1.287108e+12,37.393978,-122.042053,"Schooner Info Tech","Sunnyvale"
"kkjznynpbpb","Silicon Valley MySQL Meetup: MySQL Update from Oracle",1289530800000,37.393978,-122.042053,"Schooner Info Tech","Sunnyvale"
"13941238","Bay Cruise - the Ultimate Party on the Water",1278813600000,37.791564,-122.277453,"Bay Cruise","Alameda"
"71853022","July 4th HOUSE PARTY POTLUCK AND JAM SESSION",1.341432e+12,37.652362,-121.781309,"Evan's House","Livermore"
"34051442","Bay Area Beagles December Meetup #2 Fremont",1324238400000,37.553555,-121.968773,"Central Park Dog Park","Fremont"
"44272322","12/14 Partner Event: JHTC Gala Hanukkah Party",1323916200000,37.424237,-122.104182,"Oshman Family JCC. Room G100 ","Palo Alto"
"16938225","Get Your Pink On - AGAIN!",1.31265e+12,37.191777,-121.713139,"Coyote Valley RV Resort","Morgan Hill"
"15080816","Dancing under the Stars with After Dark",1287277200000,37.191777,-121.713139,"Coyote Valley RV Resort","Morgan Hill"
"17336099","Get Your Pink On - AGAIN!",1.31265e+12,37.191777,-121.713139,"Coyote Valley RV Resort","Morgan Hill"
"14061071","Get Your Pink On!  Fundraiser for Susan G. Komen for the Cure",1283014800000,37.191777,-121.713139,"Coyote Valley RV Resort","Morgan Hill"
"14070025","Bay Area Singles Summer Luau Dinner and Dance Party",1.280628e+12,37.452739,-122.114832,"Bay Cafe Restaurant","Palo Alto"
"14170551","Event at Facebook on Open Graph protocol",1282613400000,37.419488,-122.146608,"Facebook Headquarter","Palo Alto"
"16395288","NoSQL @ Netflix : Part 1",1.297998e+12,37.419488,-122.146608,"Facebook Headquarter","Palo Alto"
"14221557","San Francisco Facebook Developer Meetup",1282699800000,37.776779,-122.397682,"San Francisco Tennis Club","San Francisco"
"21076241","East Bay Climbing at GWPC",1307498400000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcypqbrb","East Bay Climbing at GWPC",1323831600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqdbcc","East Bay Climbing at GWPC",1329879600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqhbcb","East Bay Climbing at GWPC",1.335924e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"24692591","East Bay Climbing at GWPC",1.311732e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"31464412","East Bay Climbing at GWPC",1.314756e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"79504222","Monday night climb anyone?",1346119200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqgbwb","East Bay Climbing at GWPC",1334714400000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"16720472","East Bay Climbing at GWPC-80's Night!!!",1299639600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"24692321","East Bay Climbing at GWPC",1310522400000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"16720465","East Bay Climbing at GWPC",1299034800000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"92756582","Let's (climb and then) drink beers!",1354071600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqhbmc","East Bay Climbing at GWPC",1338343200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"16720518","East Bay Climbing at GWPC",1300845600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqjbjc","East Bay Climbing at GWPC",1340762400000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"17807571","East Bay Climbing at GWPC",1305079200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"18232751","East Bay Climbing at GWPC",1.305684e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"17194170","East Bay Climbing at GWPC",1.30266e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"42089072","Climbing at GWPC in Oakland",1.322622e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"94884832","Let's (climb and then) drink beers!",1355367600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"28048151","East Bay Climbing at GWPC",1313546400000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"89151552","Indoor Climbing Meetup in Oakland! Great Western Power Company (GWPC)",1352170800000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"16546167","East Bay Climbing at GWPC",1297825200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"21911161","East Bay Climbing at GWPC",1.308708e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqcbnb","East Bay Climbing at GWPC",1326250800000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"16446316","East Bay Climbing at GWPC",1297220400000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqjbqb","East Bay Climbing at GWPC",1339552800000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"19766391","East Bay Climbing at GWPC",1306893600000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqgbfb","East Bay Climbing at GWPC",1333504800000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"17194362","East Bay Climbing at GWPC",1303264800000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqdbkb","East Bay Climbing at GWPC",1.32867e+12,37.809834,-122.270203,"Great Western Power Company","Oakland"
"28048321","East Bay Climbing at GWPC",1314151200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqfbbc","East Bay Climbing at GWPC",1332295200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"qctcjcyqfbjb","East Bay Climbing at GWPC",1331089200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"17171959","East Bay Climbing at GWPC",1302055200000,37.809834,-122.270203,"Great Western Power Company","Oakland"
"66277282","Energy Data Management Demos",1339725600000,37.395179,-122.038773,"The Office of Silicon Valley","Sunnyvale"
"40323992","Happy Hour, Appetizers, and Dancing at Motif Lounge!",1322276400000,37.330153,-121.886256,"The 2nd Floor @ Motif","San Jose"
"vrbdpynnblc","Startup Waffles! Meetup @ TrueVentures",1.288278e+12,37.782655,-122.387695,"True Ventures","San Francisco"
"17311214","Hackers & Founders - The Space Lounge (in Saturn Cafe), Berkeley",1305248400000,37.86982,-122.265991,"Saturn Cafe","Berkeley"
"17030627","Lau Paiva Quartet playing Bossa Nova and MPB - Berkeley",1301191200000,37.870194,-122.292314,"Casa de Cultura","Berkeley"
"16005166","840 Wine Bar & Cocktail Lounge = A NEW, Nice, Hole-in-the-Wall!",1300327200000,37.488783,-122.234326,"840 Wine Bar & Cocktail Lounge","Redwood City"
"85258022","North-by-Northwest: Marin / Sonoma County, Sat 10/20/12 @ 9:00 AM, Mill Valley",1350748800000,37.898939,-122.515877,"Starbucks Mill Valley, Strawberry Village","Mill Valley"
"67241652","North Bay • Cage Free • Free Range • Organic ~ Sun 6/17  9:30 AM (Mill Valley)",1339950600000,37.898939,-122.515877,"Starbucks Mill Valley, Strawberry Village","Mill Valley"
"86655502","The ""Dream Act"": Lake Berryessa Loop, Sun 11/11/12 (8:45 AM, Mill Valley)",1352652300000,37.898939,-122.515877,"Starbucks Mill Valley, Strawberry Village","Mill Valley"
"qsqxkcyqqbbc","12th Annual International Potluck & Holiday Bash",1355450400000,37.330685,-121.89357,"Adobe Systems","San Jose"
"15185275","Cloud Adoption of DoD and challenges",1288378800000,37.404102,-122.03228,"Ariba","Sunnyvale"
"15815155","NASA's Nebula Cloud:  Architecture and Security",1.294776e+12,37.404102,-122.03228,"Ariba","Sunnyvale"
"14930009","CSA Silicon Valley Chapter Meeting",1.28691e+12,37.404102,-122.03228,"Ariba","Sunnyvale"
"14650926","Day of Dance Workshops",1284224400000,32.877353,-117.229749,"University of California at San Diego","La Jolla"
"89281192","Marina Park Sand / Grass Volleyball & Beginner Level Skill's Clinic 11/4/2012",1352059200000,37.693939,-122.186852,"Marina Park","San Leandro"
"41467922","Marina Park Volleyball starts at 12 noon",1321833600000,37.693939,-122.186852,"Marina Park","San Leandro"
"48046712","Marina Park Volleyball - MLK Day Holiday",1.326744e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"43643572","Marina Park Sand / Grass Volleyball",1323633600000,37.693939,-122.186852,"Marina Park","San Leandro"
"51507542","Marina Park Volleyball and Beginner Level Fundamental Skill's Clinic",1329076800000,37.693939,-122.186852,"Marina Park","San Leandro"
"82142442","Marina Park Sand / Grass Volleyball Sunday 9/16/2012",1.347822e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"44489902","Marina Park Sand / Grass Volleyball",1324238400000,37.693939,-122.186852,"Marina Park","San Leandro"
"46662832","Marina Park Sand / Grass Volleyball",1326052800000,37.693939,-122.186852,"Marina Park","San Leandro"
"76916672","Marina Park Sand / Grass Volleyball Sunday 8/12/2012",1.344798e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"63885472","Marina Park Volleyball - BBQ Potluck Memorial Day Weekend Sunday @ 12 noon",1338145200000,37.693939,-122.186852,"Marina Park","San Leandro"
"55454192","Marina Park Sand / Grass Volleyball",1331492400000,37.693939,-122.186852,"Marina Park","San Leandro"
"73042992","Marina Park Sand / Grass Volleyball",1342378800000,37.693939,-122.186852,"Marina Park","San Leandro"
"67872292","Marina Park Sand / Grass Volleyball Sunday 6/10/2012",1339354800000,37.693939,-122.186852,"Marina Park","San Leandro"
"66078922","Marina Park Volleyball Memorial Day Monday 5/28/2012",1338231600000,37.693939,-122.186852,"Marina Park","San Leandro"
"42982652","Marina Park Sand / Grass Volleyball",1323028800000,37.693939,-122.186852,"Marina Park","San Leandro"
"74701022","Marina Park Volleyball and Beginner Level Skill's Clinic 7/29/2012",1343588400000,37.693939,-122.186852,"Marina Park","San Leandro"
"84284922","Marina Park Sand / Grass Volleyball Sunday 9/30/2012",1349031600000,37.693939,-122.186852,"Marina Park","San Leandro"
"49515022","Marina Park Volleyball and Beginner Level Fundamentals Skills Clinic",1327867200000,37.693939,-122.186852,"Marina Park","San Leandro"
"97162352","New Year's Volleyball! Tuesday 1/1/2013",1357070400000,37.693939,-122.186852,"Marina Park","San Leandro"
"78984772","Marina Park Sand / Grass Volleyball Sunday 8/26/2012",1346007600000,37.693939,-122.186852,"Marina Park","San Leandro"
"56314392","Marina Park Stormball (Sand Volleyball)",1332097200000,37.693939,-122.186852,"Marina Park","San Leandro"
"87628062","Marina Park Sand / Grass Volleyball Sunday",1.350846e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"57421322","Marina Park Sand / Grass Volleyball starts at 12 noon",1332709200000,37.693939,-122.186852,"Marina Park","San Leandro"
"28652711","Marina Park Volleyball - BBQ Potluck Labor Day Weekend Starts at 12 noon",1315177200000,37.693939,-122.186852,"Marina Park","San Leandro"
"83135812","Marina Park Sand / Grass Volleyball & Beginner Level Skill's Clinic 9/23/2012",1348426800000,37.693939,-122.186852,"Marina Park","San Leandro"
"48704302","Marina Park Volleyball (No Rain 12pm to 4pm)",1327262400000,37.693939,-122.186852,"Marina Park","San Leandro"
"52286702","Marina Park Sand / Grass Volleyball",1329681600000,37.693939,-122.186852,"Marina Park","San Leandro"
"33439382","Marina Park Volleyball and Beginner Level Fundamentals Skills Clinic",1316386800000,37.693939,-122.186852,"Marina Park","San Leandro"
"88578222","Marina Park Sand / Grass Volleyball Sunday",1351450800000,37.693939,-122.186852,"Marina Park","San Leandro"
"47675662","Marina Park Sand / Grass Volleyball",1326657600000,37.693939,-122.186852,"Marina Park","San Leandro"
"50507632","Marina Park Volleyball Super Bowl Sunday",1.328472e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"74552962","Intermediate Level and up Outdoor Volleyball Skill's Clinic",1344207600000,37.693939,-122.186852,"Marina Park","San Leandro"
"70819802","MPV - 4th of July Wednesday @ 12 noon and A/AA Sand Doubles Today",1341446400000,37.693939,-122.186852,"Marina Park","San Leandro"
"71053232","Marina Park Sand / Grass Volleyball",1341169200000,37.693939,-122.186852,"Marina Park","San Leandro"
"77856742","MPV and Experienced Beginner to Low Intermediate Level Skill's Clinic 8/19/2012",1345402800000,37.693939,-122.186852,"Marina Park","San Leandro"
"32758822","Marina Park Sand / Grass Volleyball",1.315782e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"66937012","Marina Park Volleyball and Beginner Level Skill's Clinic",1.33875e+12,37.693939,-122.186852,"Marina Park","San Leandro"
"96790512","Marina Park Sand / Grass Volleyball Sunday 12/30/2012",1356897600000,37.693939,-122.186852,"Marina Park","San Leandro"
"75806902","Marina Park Volleyball and Beginner Level Skill's Clinic 8/5/2012",1344193200000,37.693939,-122.186852,"Marina Park","San Leandro"
"78522222","MPV BBQ Potluck Labor Day Weekend Sunday & Beginner Level Skills Clinic 9/2/2012",1346612400000,37.693939,-122.186852,"Marina Park","San Leandro"
"34433412","Marina Park Sand / Grass Volleyball",1316977200000,37.693939,-122.186852,"Marina Park","San Leandro"
